customer_id,name,age,state,signup_date,email,phone_number,subscribe,customer_tenture_days,gender_Male,transaction_count,total_spent,avg_transaction_value,total_quantity,avg_discount,unique_products,last_transaction_date
CUST0913,Nilam,42,Jawa Timur,2025-02-19,pranowoellis@example.org,844021480822,0,216,False,8,20599000,2574875.0,82,21.88,8,2025-07-21
CUST0914,Gasti,58,Nusa Tenggara Timur,2024-12-08,gasti24@example.com,872252026,1,289,False,2,11055000,5527500.0,45,27.0,2,2024-11-17
CUST0915,Lala,51,Maluku,2024-06-02,lala643@example.com,86812648671,1,478,False,4,18367000,4591750.0,71,27.25,4,2024-12-17
CUST0916,Wakiman,26,Aceh,2025-06-11,sitompulsyahrini@example.net,875257407,0,104,True,2,6668000,3334000.0,17,35.0,2,2025-07-31
CUST0917,Uli,42,Kepulauan Bangka Belitung,2024-09-28,uli_32@example.com,809566847541,1,360,False,5,49532000,9906400.0,112,19.6,5,2025-02-02
CUST0918,Zaenab,39,Gorontalo,2025-08-16,ikhsannasyidah@example.com,8460479581,0,38,False,3,13358000,4452666.67,42,14.67,3,2025-09-15
CUST0919,Aurora,26,Sumatera Selatan,2023-10-11,52aurora@example.com,8604199827,0,713,False,3,3406000,1135333.33,24,27.33,3,2025-03-22
CUST0920,Zalindra,49,Kalimantan Tengah,2024-10-17,halimahamelia@example.com,880376144,1,341,False,2,15574000,7787000.0,62,30.0,2,2025-02-25
CUST0921,Clara,26,Jawa Tengah,2023-10-30,clara487@example.com,877898478,1,694,False,9,66086000,7342888.89,239,23.22,9,2025-02-01
CUST0922,Pardi,41,Sulawesi Barat,2025-03-19,707pardi@example.com,8057723645,0,188,True,5,5386000,1077200.0,54,20.4,5,2025-06-13
CUST0923,Nadia,35,Kepulauan Riau,2024-09-01,hutagalungprasetyo@example.net,86101490408,1,387,False,14,95557000,6825500.0,376,24.79,14,2025-09-19
CUST0924,Dacin,58,Sulawesi Tenggara,2025-05-30,942dacin@example.com,8665610528,1,116,True,13,96895000,7453461.54,326,28.77,13,2025-09-22
CUST0925,Muhammad,28,Sulawesi Utara,2023-09-24,muhammad664@example.com,8131879171,1,730,True,3,29469000,9823000.0,86,29.33,3,2025-03-18
CUST0926,Cager,64,Bengkulu,2025-01-06,cager854@example.com,835579190357,1,260,True,4,31399000,7849750.0,92,24.75,4,2025-06-14
CUST0927,Pranawa,32,Kalimantan Barat,2025-04-06,bmardhiyah@example.com,805543870,1,170,True,7,73169000,10452714.29,183,20.57,7,2025-08-24
CUST0928,Karsa,38,Jawa Tengah,2025-06-14,karsa330@example.com,888086481,1,101,True,7,43237000,6176714.29,197,21.0,7,2025-09-02
CUST0929,Koko,35,Lampung,2025-06-24,koko_35@example.com,89190155890,1,91,True,9,60548000,6727555.56,248,25.0,9,2025-09-14
CUST0930,Julia,44,Banten,2025-07-30,835julia@example.com,87889413321,0,55,False,12,31119000,2593250.0,166,22.5,12,2025-09-24
CUST0931,Vanya,39,Maluku,2025-03-03,jabal89@example.com,831487955298,1,204,False,7,58798000,8399714.29,175,25.57,7,2025-09-22
CUST0932,Hesti,48,Kepulauan Riau,2024-05-01,utamabudiyanto@example.com,828353142200,0,510,False,4,18961000,4740250.0,57,31.0,4,2025-03-14
CUST0933,Wadi,54,Sumatera Barat,2024-11-22,813wadi@example.com,8634585677,0,305,True,13,37402000,2877076.92,200,29.46,13,2025-09-16
CUST0934,Jessica,41,Jambi,2023-10-08,gunawanprabu@example.net,859691156715,0,716,False,15,72047000,4803133.33,251,26.27,15,2025-07-13
CUST0935,Dinda,56,Maluku,2024-11-09,453dinda@example.com,8856389785,1,318,False,4,22123000,5530750.0,71,20.75,4,2025-03-06
CUST0936,Jaiman,62,unknown,2024-05-06,napitupuludarsirah@example.com,8982461298,1,505,True,1,17712000,17712000.0,36,40.0,1,2024-08-23
CUST0937,Hani,28,Papua Barat,2025-03-25,yani98@example.org,8928754900,0,182,False,14,57959000,4139928.57,213,23.36,14,2025-07-07
CUST0938,Dipa,42,unknown,2024-10-01,7dipa@example.com,818949963,0,357,True,1,1125000,1125000.0,9,20.0,1,2025-02-24
CUST0939,Gadang,24,Banten,2025-05-07,indah20@example.net,8039324448,1,139,True,12,161467000,13455583.33,365,26.17,12,2025-09-18
CUST0940,Shania,19,Jawa Timur,2024-11-03,ibunsimbolon@example.org,83058015724,1,324,False,7,67969000,9709857.14,177,22.71,7,2025-09-09
CUST0941,Zelda,21,Sulawesi Tenggara,2025-02-01,zelda_34@example.com,807520403,1,234,False,4,19460000,4865000.0,74,20.0,4,2025-03-20
CUST0942,Upik,47,Sumatera Barat,2025-07-29,emaryadi@example.com,836323789523,1,56,True,12,82418000,6868166.67,298,27.33,12,2025-09-23
CUST0943,Erik,56,Sumatera Barat,2023-11-29,erik_14@example.com,832420153037,1,664,True,10,59300000,5930000.0,244,20.7,10,2025-03-23
CUST0944,Asmadi,45,Riau,2024-01-21,asmadi_83@example.com,828124779,1,611,True,6,36902000,6150333.33,175,18.33,6,2025-03-10
CUST0945,Pangeran,33,Papua Barat,2025-08-26,532pangeran@example.com,891399580,0,28,True,2,6685000,3342500.0,31,20.0,2,2025-09-10
CUST0946,Gawati,55,Sulawesi Barat,2023-09-25,marsudiprakasa@example.net,82645313008,1,729,False,6,54664000,9110666.67,139,25.0,6,2025-02-08
CUST0947,Mustika,28,Kalimantan Tengah,2024-09-01,mustika752@example.com,827238646033,0,387,True,4,22447000,5611750.0,86,25.0,4,2025-02-08
CUST0948,Kariman,32,Maluku,2023-11-16,jsetiawan@example.org,87680211343,1,677,True,15,129525000,8635000.0,398,18.8,15,2025-09-22
CUST0949,Ifa,42,unknown,2025-02-10,irmajanuar@example.net,840186423,1,225,False,15,136825000,9121666.67,344,23.47,15,2025-09-16
CUST0950,Danang,51,Nusa Tenggara Timur,2025-07-10,danang_14@example.com,8751881441,1,75,True,8,73349000,9168625.0,226,29.38,8,2025-09-20
CUST0951,Irsad,37,Maluku Utara,2025-03-21,novi38@example.net,847859037944,1,186,True,12,85477000,7123083.33,318,30.33,12,2025-03-06
CUST0952,Hamima,42,Sumatera Barat,2025-03-18,hamima_31@example.com,827321819680,1,189,False,13,83663000,6435615.38,325,22.62,13,2025-09-09
CUST0953,Xanana,31,DI Yogyakarta,2024-03-10,prasetyoemil@example.org,805791917532,0,562,True,1,3344000,3344000.0,22,29.0,1,2024-12-21
CUST0954,Hana,37,Maluku,2024-07-03,hestimandasari@example.com,845908683281,0,447,False,5,21501000,4300200.0,68,22.4,5,2025-01-31
CUST0955,Dirja,44,Riau,2024-10-07,ganggraini@example.net,885763980,1,351,True,5,56253000,11250600.0,160,11.2,5,2025-03-26
CUST0956,Ella,29,DKI Jakarta,2023-12-10,ella_68@example.com,840022195,1,653,False,3,26158000,8719333.33,82,17.33,3,2024-11-08
CUST0957,Saadat,25,Sumatera Selatan,2024-04-20,48saadat@example.com,815144047223,1,521,True,11,81855000,7441363.64,258,21.27,11,2025-08-19
CUST0958,Muni,59,Sulawesi Utara,2025-07-13,gunawanjaiman@example.net,85629860615,1,72,True,12,91254000,7604500.0,325,30.42,12,2025-09-22
CUST0959,Novi,26,Jawa Timur,2024-11-02,118novi@example.com,858132913,1,325,False,9,96396000,10710666.67,265,26.56,9,2025-05-26
CUST0960,Wardaya,38,Kalimantan Barat,2025-05-24,phasanah@example.com,845528256,1,122,True,14,109137000,7795500.0,392,25.71,14,2025-09-22
CUST0961,Dewi,24,Kepulauan Bangka Belitung,2025-04-18,suryonohana@example.net,896548600,1,158,False,8,79191000,9898875.0,179,24.62,8,2025-09-16
CUST0962,Cahya,39,Sumatera Utara,2025-08-30,putripratiwi@example.net,85658994646,0,24,True,15,47808000,3187200.0,189,24.27,15,2025-09-21
CUST0963,Novi,56,DKI Jakarta,2024-06-30,znasyidah@example.net,8143244197,1,450,False,6,51475000,8579166.67,155,29.17,6,2025-03-09
CUST0964,Yance,42,Papua Barat,2023-10-02,yance_14@example.com,8056592022,1,722,False,9,66994000,7443777.78,215,15.89,9,2025-08-14
CUST0965,Arta,58,Sulawesi Utara,2024-05-29,entengpertiwi@example.org,863261008472,1,482,True,8,49622000,6202750.0,175,25.25,8,2025-09-12
CUST0966,Wakiman,35,Jawa Tengah,2024-02-01,wakiman11@example.com,889934976767,0,600,True,9,34890000,3876666.67,117,27.56,9,2025-07-21
CUST0967,Talia,20,Sumatera Barat,2025-08-01,talia_26@example.com,873415121658,0,53,False,3,5978000,1992666.67,31,37.33,3,2025-09-07
CUST0968,Irma,36,unknown,2024-03-19,irma242@example.com,836733261166,1,553,False,15,98603000,6573533.33,340,20.47,15,2025-08-15
CUST0969,Sabrina,21,Maluku,2025-09-19,mustikaprasasta@example.com,8779287014,1,4,False,15,108348000,7223200.0,341,20.07,15,2025-09-24
CUST0970,Gawati,45,DI Yogyakarta,2025-02-21,gawati227@example.com,85186013271,1,214,False,7,49691000,7098714.29,171,31.0,7,2025-06-24
CUST0971,Zulaikha,30,Sulawesi Barat,2024-05-17,642zulaikha@example.com,869128445,0,494,False,4,10017000,2504250.0,51,22.25,4,2025-06-07
CUST0972,Salimah,45,Kalimantan Utara,2025-05-02,keishajanuar@example.com,808614399536,1,144,False,6,51463000,8577166.67,163,17.83,6,2025-08-06
CUST0973,Maman,21,Lampung,2024-09-21,190maman@example.com,8057344812,1,367,True,5,34182000,6836400.0,104,19.0,5,2025-03-24
CUST0974,Pia,46,Papua Barat,2025-03-15,winarnomahmud@example.org,8679130595,1,192,False,4,30703000,7675750.0,105,25.0,4,2025-02-25
CUST0975,Gatra,29,Aceh,2024-05-26,putraajeng@example.org,8797172385,1,485,True,3,21922000,7307333.33,66,9.67,3,2025-03-18
CUST0976,Vino,42,Kepulauan Riau,2025-09-13,189vino@example.com,898203519355,1,10,True,7,60033000,8576142.86,206,32.43,7,2025-09-24
CUST0977,Ani,42,Kepulauan Bangka Belitung,2023-11-08,ani_59@example.com,828902780,1,685,False,13,108621000,8355461.54,322,19.15,13,2025-07-28
CUST0978,Ade,62,Sulawesi Barat,2025-02-08,danujasusanti@example.org,8632126043,1,227,True,3,15573000,5191000.0,62,14.33,3,2025-08-06
CUST0979,Rina,23,Gorontalo,2024-09-29,mahfudpuspita@example.org,872055831592,1,359,False,4,25745000,6436250.0,101,21.5,4,2025-03-19
CUST0980,Michelle,18,Sumatera Barat,2024-07-09,668michelle@example.com,8060027190,0,441,False,12,49145500,4095458.33,182,23.25,12,2025-03-24
CUST0981,Padmi,18,Nusa Tenggara Barat,2024-08-02,kadriansyah@example.net,874559176,1,417,False,12,127512000,10626000.0,335,15.25,12,2025-09-14
CUST0982,Luwes,49,Kalimantan Tengah,2025-08-19,rahmat59@example.net,88157833306,1,35,True,4,34320000,8580000.0,102,12.75,4,2025-09-15
CUST0983,Puput,35,Sulawesi Utara,2024-07-30,cahyantoputra@example.com,872092982910,1,420,False,14,92110000,6579285.71,324,18.29,14,2025-03-31
CUST0984,Empluk,29,unknown,2024-06-29,empluk_60@example.com,869492341,0,451,True,12,23403800,1950316.67,92,20.17,12,2025-03-05
CUST0985,Nugraha,53,Bali,2025-06-15,qlailasari@example.com,818235166,1,100,True,2,16376000,8188000.0,43,31.0,2,2025-08-21
CUST0986,Wisnu,54,Sulawesi Tengah,2025-06-25,dnurdiyanti@example.org,87006634411,1,90,True,3,25838000,8612666.67,70,31.33,3,2025-09-10
CUST0987,Ida,30,DI Yogyakarta,2023-11-11,prastutigandi@example.org,8831770028,0,682,False,12,54298000,4524833.33,162,26.58,12,2025-08-18
CUST0988,Nasim,44,Gorontalo,2024-01-18,nasim_59@example.com,865863136509,1,614,True,11,156399000,14218090.91,270,22.73,11,2025-03-14
CUST0989,Kala,42,Riau,2025-03-01,opangestu@example.com,817697286,1,206,True,3,32566000,10855333.33,106,23.0,3,2025-08-09
CUST0990,Vanesa,32,Nusa Tenggara Timur,2024-08-22,latif73@example.net,8419971050,1,397,False,2,23674000,11837000.0,59,18.0,2,2025-09-08
CUST0991,Irfan,46,Kepulauan Bangka Belitung,2025-05-18,wijayantisilvia@example.org,8603417341,1,128,True,10,75734000,7573400.0,217,24.2,10,2025-09-22
CUST0992,Umaya,49,Sumatera Utara,2024-08-26,emaryati@example.org,883012408,1,393,True,7,67817000,9688142.86,198,27.14,7,2025-04-28
CUST0993,Cawuk,44,Jawa Barat,2024-12-29,cawuk_51@example.com,874758803495,0,268,True,5,9374000,1874800.0,46,19.6,5,2025-05-21
CUST0994,Rahmi,48,Kepulauan Bangka Belitung,2024-11-05,27rahmi@example.com,89507251945,1,322,False,2,19532000,9766000.0,47,26.5,2,2025-04-09
CUST0995,Waluyo,56,DI Yogyakarta,2024-02-04,karya45@example.net,8591312671,1,597,True,2,15010000,7505000.0,61,22.5,2,2025-02-23
CUST0996,Vinsen,47,Bengkulu,2024-06-09,ibrani64@example.org,8585892932,1,471,True,15,129020000,8601333.33,444,21.2,15,2025-08-25
CUST0997,Ulya,59,Sulawesi Utara,2024-06-23,putri15@example.com,81976792782,1,457,False,15,105790000,7052666.67,407,27.87,15,2025-07-08
CUST0998,Dina,41,DKI Jakarta,2025-01-01,dina912@example.com,85499775196,1,265,False,7,41534000,5933428.57,168,29.57,7,2025-05-27
CUST0999,Yahya,63,Kalimantan Timur,2023-12-12,chartati@example.net,8912787724,0,651,True,3,10460000,3486666.67,31,20.33,3,2025-02-06
CUST1000,Olga,25,Banten,2025-02-21,olga_89@example.com,899714462,1,214,True,2,17064000,8532000.0,42,13.5,2,2025-03-27
